Date,Season,Country,League,Tier,CompetitionType,Home,Away,HomeScore,AwayScore,Score,Result,FixtureSource,ResultSource,DateSource
2015-05-24,2014/15,Romania,SuperLiga,1,Domestic,Ceahlăul Piatra Neamț,Universitatea Craiova,2,1,2-1,H,wikipedia,wikipedia,football-data
2015-05-24,2014/15,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,CSMS Iași,5,2,5-2,H,wikipedia,wikipedia,football-data
2015-05-24,2014/15,Romania,SuperLiga,1,Domestic,Steaua București,Botoșani,2,0,2-0,H,wikipedia,wikipedia,football-data
2015-05-27,2014/15,Romania,SuperLiga,1,Domestic,Brașov,Gaz Metan Mediaș,0,0,0-0,D,wikipedia,wikipedia,football-data
2015-05-27,2014/15,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Petrolul Ploiești,3,2,3-2,H,wikipedia,wikipedia,football-data
2015-05-27,2014/15,Romania,SuperLiga,1,Domestic,Rapid București,Pandurii Târgu Jiu,0,3,0-3,A,wikipedia,wikipedia,football-data
2015-05-27,2014/15,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Ceahlăul Piatra Neamț,2,0,2-0,H,wikipedia,wikipedia,football-data
2015-05-28,2014/15,Romania,SuperLiga,1,Domestic,CSMS Iași,Steaua București,0,0,0-0,D,wikipedia,wikipedia,football-data
2015-05-28,2014/15,Romania,SuperLiga,1,Domestic,Târgu Mureș,Oțelul Galați,1,2,1-2,A,wikipedia,wikipedia,football-data
2015-05-29,2014/15,Romania,SuperLiga,1,Domestic,Botoșani,Viitorul Constanța,4,4,4-4,D,wikipedia,wikipedia,football-data
2015-05-29,2014/15,Romania,SuperLiga,1,Domestic,Dinamo București,Astra Giurgiu,0,2,0-2,A,wikipedia,wikipedia,football-data
2015-05-30,2014/15,Romania,SuperLiga,1,Domestic,Universitatea Craiova,CFR Cluj,3,0,3-0,H,wikipedia,wikipedia,football-data
2015-07-10,2015/16,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Concordia Chiajna,2,2,2-2,D,wikipedia,wikipedia,football-data
2015-07-10,2015/16,Romania,SuperLiga,1,Domestic,Voluntari,CSMS Iași,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-07-11,2015/16,Romania,SuperLiga,1,Domestic,Steaua București,Petrolul Ploiești,0,0,0-0,D,wikipedia,wikipedia,football-data
2015-07-11,2015/16,Romania,SuperLiga,1,Domestic,Viitorul Constanța,CFR Cluj,2,2,2-2,D,wikipedia,wikipedia,football-data
2015-07-12,2015/16,Romania,SuperLiga,1,Domestic,CS U Craiova,Botoșani,0,0,0-0,D,wikipedia,wikipedia,football-data
2015-07-12,2015/16,Romania,SuperLiga,1,Domestic,Târgu Mureș,Dinamo București,0,0,0-0,D,wikipedia,wikipedia,football-data
2015-07-13,2015/16,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,Pandurii Târgu Jiu,0,1,0-1,A,wikipedia,wikipedia,football-data
2015-07-17,2015/16,Romania,SuperLiga,1,Domestic,Concordia Chiajna,CSMS Iași,0,1,0-1,A,wikipedia,wikipedia,football-data
2015-07-17,2015/16,Romania,SuperLiga,1,Domestic,Dinamo București,CS U Craiova,1,0,1-0,H,wikipedia,wikipedia,football-data
2015-07-18,2015/16,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,Steaua București,0,3,0-3,A,wikipedia,wikipedia,football-data
2015-07-18,2015/16,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Voluntari,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-07-19,2015/16,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Târgu Mureș,1,5,1-5,A,wikipedia,wikipedia,football-data
2015-07-19,2015/16,Romania,SuperLiga,1,Domestic,CFR Cluj,ACS Poli Timișoara,1,0,1-0,H,wikipedia,wikipedia,football-data
2015-07-20,2015/16,Romania,SuperLiga,1,Domestic,Botoșani,Viitorul Constanța,2,2,2-2,D,wikipedia,wikipedia,football-data
2015-07-24,2015/16,Romania,SuperLiga,1,Domestic,Târgu Mureș,Concordia Chiajna,1,0,1-0,H,wikipedia,wikipedia,football-data
2015-07-24,2015/16,Romania,SuperLiga,1,Domestic,Voluntari,Pandurii Târgu Jiu,0,0,0-0,D,wikipedia,wikipedia,football-data
2015-07-25,2015/16,Romania,SuperLiga,1,Domestic,Steaua București,CFR Cluj,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-07-25,2015/16,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Dinamo București,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-07-26,2015/16,Romania,SuperLiga,1,Domestic,CS U Craiova,Astra Giurgiu,1,2,1-2,A,wikipedia,wikipedia,football-data
2015-07-26,2015/16,Romania,SuperLiga,1,Domestic,CSMS Iași,Petrolul Ploiești,1,0,1-0,H,wikipedia,wikipedia,football-data
2015-07-27,2015/16,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,Botoșani,1,0,1-0,H,wikipedia,wikipedia,football-data
2015-07-31,2015/16,Romania,SuperLiga,1,Domestic,CFR Cluj,Voluntari,2,0,2-0,H,wikipedia,wikipedia,football-data
2015-07-31,2015/16,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Petrolul Ploiești,2,2,2-2,D,wikipedia,wikipedia,football-data
2015-08-01,2015/16,Romania,SuperLiga,1,Domestic,Botoșani,Steaua București,0,1,0-1,A,wikipedia,wikipedia,football-data
2015-08-01,2015/16,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,CSMS Iași,3,0,3-0,H,wikipedia,wikipedia,football-data
2015-08-02,2015/16,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Viitorul Constanța,2,2,2-2,D,wikipedia,wikipedia,football-data
2015-08-02,2015/16,Romania,SuperLiga,1,Domestic,Târgu Mureș,CS U Craiova,0,0,0-0,D,wikipedia,wikipedia,football-data
2015-08-03,2015/16,Romania,SuperLiga,1,Domestic,Dinamo București,ACS Poli Timișoara,2,1,2-1,H,wikipedia,wikipedia,football-data
2015-08-07,2015/16,Romania,SuperLiga,1,Domestic,CSMS Iași,CFR Cluj,2,1,2-1,H,wikipedia,wikipedia,football-data
2015-08-07,2015/16,Romania,SuperLiga,1,Domestic,Voluntari,Botoșani,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-08-08,2015/16,Romania,SuperLiga,1,Domestic,CS U Craiova,Concordia Chiajna,2,0,2-0,H,wikipedia,wikipedia,football-data
2015-08-08,2015/16,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Pandurii Târgu Jiu,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-08-09,2015/16,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,Astra Giurgiu,1,3,1-3,A,wikipedia,wikipedia,football-data
2015-08-09,2015/16,Romania,SuperLiga,1,Domestic,Steaua București,Dinamo București,0,0,0-0,D,wikipedia,wikipedia,football-data
2015-08-09,2015/16,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Târgu Mureș,1,0,1-0,H,wikipedia,wikipedia,football-data
2015-08-11,2015/16,Romania,SuperLiga,1,Domestic,Botoșani,CSMS Iași,1,0,1-0,H,wikipedia,wikipedia,football-data
2015-08-11,2015/16,Romania,SuperLiga,1,Domestic,CFR Cluj,Petrolul Ploiești,1,0,1-0,H,wikipedia,wikipedia,football-data
2015-08-12,2015/16,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Steaua București,2,0,2-0,H,wikipedia,wikipedia,football-data
2015-08-12,2015/16,Romania,SuperLiga,1,Domestic,CS U Craiova,Viitorul Constanța,1,2,1-2,A,wikipedia,wikipedia,football-data
2015-08-12,2015/16,Romania,SuperLiga,1,Domestic,Târgu Mureș,ACS Poli Timișoara,0,0,0-0,D,wikipedia,wikipedia,football-data
2015-08-13,2015/16,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Pandurii Târgu Jiu,3,0,3-0,H,wikipedia,wikipedia,football-data
2015-08-13,2015/16,Romania,SuperLiga,1,Domestic,Dinamo București,Voluntari,3,0,3-0,H,wikipedia,wikipedia,football-data
2015-08-14,2015/16,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Botoșani,2,1,2-1,H,wikipedia,wikipedia,football-data
2015-08-15,2015/16,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,CS U Craiova,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-08-15,2015/16,Romania,SuperLiga,1,Domestic,Steaua București,Târgu Mureș,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-08-16,2015/16,Romania,SuperLiga,1,Domestic,CSMS Iași,Dinamo București,0,0,0-0,D,wikipedia,wikipedia,football-data
2015-08-16,2015/16,Romania,SuperLiga,1,Domestic,Voluntari,Astra Giurgiu,1,2,1-2,A,wikipedia,wikipedia,football-data
2015-08-17,2015/16,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,CFR Cluj,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-08-17,2015/16,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Concordia Chiajna,3,1,3-1,H,wikipedia,wikipedia,football-data
2015-08-21,2015/16,Romania,SuperLiga,1,Domestic,Târgu Mureș,Voluntari,2,1,2-1,H,wikipedia,wikipedia,football-data
2015-08-21,2015/16,Romania,SuperLiga,1,Domestic,Viitorul Constanța,ACS Poli Timișoara,4,0,4-0,H,wikipedia,wikipedia,football-data
2015-08-22,2015/16,Romania,SuperLiga,1,Domestic,Botoșani,Pandurii Târgu Jiu,0,2,0-2,A,wikipedia,wikipedia,football-data
2015-08-22,2015/16,Romania,SuperLiga,1,Domestic,Dinamo București,Petrolul Ploiești,2,0,2-0,H,wikipedia,wikipedia,football-data
2015-08-23,2015/16,Romania,SuperLiga,1,Domestic,Astra Giurgiu,CSMS Iași,4,1,4-1,H,wikipedia,wikipedia,football-data
2015-08-23,2015/16,Romania,SuperLiga,1,Domestic,CS U Craiova,Steaua București,1,2,1-2,A,wikipedia,wikipedia,football-data
2015-08-24,2015/16,Romania,SuperLiga,1,Domestic,Concordia Chiajna,CFR Cluj,2,1,2-1,H,wikipedia,wikipedia,football-data
2015-08-28,2015/16,Romania,SuperLiga,1,Domestic,CSMS Iași,Târgu Mureș,0,1,0-1,A,wikipedia,wikipedia,football-data
2015-08-28,2015/16,Romania,SuperLiga,1,Domestic,Voluntari,CS U Craiova,1,2,1-2,A,wikipedia,wikipedia,football-data
2015-08-29,2015/16,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,Concordia Chiajna,1,0,1-0,H,wikipedia,wikipedia,football-data
2015-08-29,2015/16,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,Dinamo București,2,2,2-2,D,wikipedia,wikipedia,football-data
2015-08-30,2015/16,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Astra Giurgiu,0,1,0-1,A,wikipedia,wikipedia,football-data
2015-08-30,2015/16,Romania,SuperLiga,1,Domestic,Steaua București,Viitorul Constanța,1,0,1-0,H,wikipedia,wikipedia,football-data
2015-08-31,2015/16,Romania,SuperLiga,1,Domestic,CFR Cluj,Botoșani,3,1,3-1,H,wikipedia,wikipedia,football-data
2015-09-12,2015/16,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Botoșani,0,0,0-0,D,wikipedia,wikipedia,football-data
2015-09-12,2015/16,Romania,SuperLiga,1,Domestic,Târgu Mureș,Petrolul Ploiești,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-09-13,2015/16,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,Steaua București,1,0,1-0,H,wikipedia,wikipedia,football-data
2015-09-13,2015/16,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Pandurii Târgu Jiu,1,2,1-2,A,wikipedia,wikipedia,football-data
2015-09-13,2015/16,Romania,SuperLiga,1,Domestic,CS U Craiova,CSMS Iași,2,0,2-0,H,wikipedia,wikipedia,football-data
2015-09-14,2015/16,Romania,SuperLiga,1,Domestic,Dinamo București,CFR Cluj,0,2,0-2,A,wikipedia,wikipedia,football-data
2015-09-14,2015/16,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Voluntari,3,0,3-0,H,wikipedia,wikipedia,football-data
2015-09-18,2015/16,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,Târgu Mureș,2,0,2-0,H,wikipedia,wikipedia,football-data
2015-09-18,2015/16,Romania,SuperLiga,1,Domestic,Voluntari,ACS Poli Timișoara,0,0,0-0,D,wikipedia,wikipedia,football-data
2015-09-19,2015/16,Romania,SuperLiga,1,Domestic,CFR Cluj,Astra Giurgiu,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-09-19,2015/16,Romania,SuperLiga,1,Domestic,CSMS Iași,Viitorul Constanța,0,0,0-0,D,wikipedia,wikipedia,football-data
2015-09-20,2015/16,Romania,SuperLiga,1,Domestic,Botoșani,Dinamo București,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-09-20,2015/16,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,CS U Craiova,0,1,0-1,A,wikipedia,wikipedia,football-data
2015-09-21,2015/16,Romania,SuperLiga,1,Domestic,Steaua București,Concordia Chiajna,3,1,3-1,H,wikipedia,wikipedia,football-data
2015-09-25,2015/16,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,CSMS Iași,2,2,2-2,D,wikipedia,wikipedia,football-data
2015-09-25,2015/16,Romania,SuperLiga,1,Domestic,Târgu Mureș,CFR Cluj,0,0,0-0,D,wikipedia,wikipedia,football-data
2015-09-26,2015/16,Romania,SuperLiga,1,Domestic,CS U Craiova,Pandurii Târgu Jiu,0,0,0-0,D,wikipedia,wikipedia,football-data
2015-09-26,2015/16,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Petrolul Ploiești,1,0,1-0,H,wikipedia,wikipedia,football-data
2015-09-27,2015/16,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Botoșani,1,0,1-0,H,wikipedia,wikipedia,football-data
2015-09-27,2015/16,Romania,SuperLiga,1,Domestic,Steaua București,Voluntari,3,1,3-1,H,wikipedia,wikipedia,football-data
2015-09-28,2015/16,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Dinamo București,1,3,1-3,A,wikipedia,wikipedia,football-data
2015-10-02,2015/16,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,Viitorul Constanța,1,0,1-0,H,wikipedia,wikipedia,football-data
2015-10-02,2015/16,Romania,SuperLiga,1,Domestic,Voluntari,Concordia Chiajna,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-10-03,2015/16,Romania,SuperLiga,1,Domestic,CSMS Iași,Steaua București,1,2,1-2,A,wikipedia,wikipedia,football-data
2015-10-03,2015/16,Romania,SuperLiga,1,Domestic,Dinamo București,Astra Giurgiu,0,1,0-1,A,wikipedia,wikipedia,football-data
2015-10-04,2015/16,Romania,SuperLiga,1,Domestic,Botoșani,Târgu Mureș,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-10-04,2015/16,Romania,SuperLiga,1,Domestic,CFR Cluj,CS U Craiova,1,2,1-2,A,wikipedia,wikipedia,football-data
2015-10-05,2015/16,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,ACS Poli Timișoara,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-10-16,2015/16,Romania,SuperLiga,1,Domestic,Botoșani,CS U Craiova,3,2,3-2,H,wikipedia,wikipedia,football-data
2015-10-17,2015/16,Romania,SuperLiga,1,Domestic,CSMS Iași,Voluntari,2,1,2-1,H,wikipedia,wikipedia,football-data
2015-10-17,2015/16,Romania,SuperLiga,1,Domestic,Dinamo București,Târgu Mureș,2,1,2-1,H,wikipedia,wikipedia,football-data
2015-10-18,2015/16,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Astra Giurgiu,0,2,0-2,A,wikipedia,wikipedia,football-data
2015-10-18,2015/16,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Steaua București,0,0,0-0,D,wikipedia,wikipedia,football-data
2015-10-19,2015/16,Romania,SuperLiga,1,Domestic,CFR Cluj,Viitorul Constanța,1,2,1-2,A,wikipedia,wikipedia,football-data
2015-10-19,2015/16,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,ACS Poli Timișoara,3,1,3-1,H,wikipedia,wikipedia,football-data
2015-10-23,2015/16,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,CFR Cluj,1,2,1-2,A,wikipedia,wikipedia,football-data
2015-10-23,2015/16,Romania,SuperLiga,1,Domestic,CSMS Iași,Concordia Chiajna,0,1,0-1,A,wikipedia,wikipedia,football-data
2015-10-24,2015/16,Romania,SuperLiga,1,Domestic,Târgu Mureș,Astra Giurgiu,3,1,3-1,H,wikipedia,wikipedia,football-data
2015-10-24,2015/16,Romania,SuperLiga,1,Domestic,Voluntari,Petrolul Ploiești,1,0,1-0,H,wikipedia,wikipedia,football-data
2015-10-25,2015/16,Romania,SuperLiga,1,Domestic,CS U Craiova,Dinamo București,3,0,3-0,H,wikipedia,wikipedia,football-data
2015-10-25,2015/16,Romania,SuperLiga,1,Domestic,Steaua București,Pandurii Târgu Jiu,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-10-26,2015/16,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Botoșani,3,1,3-1,H,wikipedia,wikipedia,football-data
2015-10-30,2015/16,Romania,SuperLiga,1,Domestic,Astra Giurgiu,CS U Craiova,1,0,1-0,H,wikipedia,wikipedia,football-data
2015-10-31,2015/16,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Târgu Mureș,1,2,1-2,A,wikipedia,wikipedia,football-data
2015-10-31,2015/16,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,CSMS Iași,1,2,1-2,A,wikipedia,wikipedia,football-data
2015-11-01,2015/16,Romania,SuperLiga,1,Domestic,CFR Cluj,Steaua București,2,0,2-0,H,wikipedia,wikipedia,football-data
2015-11-01,2015/16,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,Voluntari,2,1,2-1,H,wikipedia,wikipedia,football-data
2015-11-02,2015/16,Romania,SuperLiga,1,Domestic,Botoșani,ACS Poli Timișoara,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-11-02,2015/16,Romania,SuperLiga,1,Domestic,Dinamo București,Viitorul Constanța,1,5,1-5,A,wikipedia,wikipedia,football-data
2015-11-06,2015/16,Romania,SuperLiga,1,Domestic,CSMS Iași,Pandurii Târgu Jiu,1,0,1-0,H,wikipedia,wikipedia,football-data
2015-11-06,2015/16,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Astra Giurgiu,1,2,1-2,A,wikipedia,wikipedia,football-data
2015-11-07,2015/16,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,Dinamo București,0,1,0-1,A,wikipedia,wikipedia,football-data
2015-11-07,2015/16,Romania,SuperLiga,1,Domestic,Voluntari,CFR Cluj,2,2,2-2,D,wikipedia,wikipedia,football-data
2015-11-08,2015/16,Romania,SuperLiga,1,Domestic,CS U Craiova,Târgu Mureș,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-11-08,2015/16,Romania,SuperLiga,1,Domestic,Steaua București,Botoșani,5,3,5-3,H,wikipedia,wikipedia,football-data
2015-11-09,2015/16,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Concordia Chiajna,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-11-20,2015/16,Romania,SuperLiga,1,Domestic,Concordia Chiajna,CS U Craiova,0,2,0-2,A,wikipedia,wikipedia,football-data
2015-11-21,2015/16,Romania,SuperLiga,1,Domestic,Astra Giurgiu,ACS Poli Timișoara,2,2,2-2,D,wikipedia,wikipedia,football-data
2015-11-21,2015/16,Romania,SuperLiga,1,Domestic,CFR Cluj,CSMS Iași,0,0,0-0,D,wikipedia,wikipedia,football-data
2015-11-22,2015/16,Romania,SuperLiga,1,Domestic,Dinamo București,Steaua București,3,1,3-1,H,wikipedia,wikipedia,football-data
2015-11-22,2015/16,Romania,SuperLiga,1,Domestic,Târgu Mureș,Viitorul Constanța,2,2,2-2,D,wikipedia,wikipedia,football-data
2015-11-23,2015/16,Romania,SuperLiga,1,Domestic,Botoșani,Voluntari,2,2,2-2,D,wikipedia,wikipedia,football-data
2015-11-23,2015/16,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,Petrolul Ploiești,3,2,3-2,H,wikipedia,wikipedia,football-data
2015-11-27,2015/16,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,Concordia Chiajna,2,0,2-0,H,wikipedia,wikipedia,football-data
2015-11-27,2015/16,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,CFR Cluj,1,0,1-0,H,wikipedia,wikipedia,football-data
2015-11-28,2015/16,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,Târgu Mureș,2,0,2-0,H,wikipedia,wikipedia,football-data
2015-11-28,2015/16,Romania,SuperLiga,1,Domestic,Viitorul Constanța,CS U Craiova,4,0,4-0,H,wikipedia,wikipedia,football-data
2015-11-29,2015/16,Romania,SuperLiga,1,Domestic,CSMS Iași,Botoșani,1,0,1-0,H,wikipedia,wikipedia,football-data
2015-11-29,2015/16,Romania,SuperLiga,1,Domestic,Steaua București,Astra Giurgiu,0,1,0-1,A,wikipedia,wikipedia,football-data
2015-11-30,2015/16,Romania,SuperLiga,1,Domestic,Voluntari,Dinamo București,1,3,1-3,A,wikipedia,wikipedia,football-data
2015-12-01,2015/16,Romania,SuperLiga,1,Domestic,CFR Cluj,Pandurii Târgu Jiu,1,2,1-2,A,wikipedia,wikipedia,football-data
2015-12-01,2015/16,Romania,SuperLiga,1,Domestic,CS U Craiova,ACS Poli Timișoara,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-12-01,2015/16,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Viitorul Constanța,2,2,2-2,D,wikipedia,wikipedia,football-data
2015-12-02,2015/16,Romania,SuperLiga,1,Domestic,Botoșani,Petrolul Ploiești,2,1,2-1,H,wikipedia,wikipedia,football-data
2015-12-02,2015/16,Romania,SuperLiga,1,Domestic,Târgu Mureș,Steaua București,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-12-03,2015/16,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Voluntari,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-12-03,2015/16,Romania,SuperLiga,1,Domestic,Dinamo București,CSMS Iași,0,0,0-0,D,wikipedia,wikipedia,football-data
2015-12-04,2015/16,Romania,SuperLiga,1,Domestic,CFR Cluj,Concordia Chiajna,0,0,0-0,D,wikipedia,wikipedia,football-data
2015-12-05,2015/16,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,Viitorul Constanța,1,2,1-2,A,wikipedia,wikipedia,football-data
2015-12-05,2015/16,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,Botoșani,0,3,0-3,A,wikipedia,wikipedia,football-data
2015-12-06,2015/16,Romania,SuperLiga,1,Domestic,CSMS Iași,Astra Giurgiu,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-12-06,2015/16,Romania,SuperLiga,1,Domestic,Steaua București,CS U Craiova,2,0,2-0,H,wikipedia,wikipedia,football-data
2015-12-07,2015/16,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Dinamo București,1,2,1-2,A,wikipedia,wikipedia,football-data
2015-12-07,2015/16,Romania,SuperLiga,1,Domestic,Voluntari,Târgu Mureș,0,2,0-2,A,wikipedia,wikipedia,football-data
2015-12-11,2015/16,Romania,SuperLiga,1,Domestic,Concordia Chiajna,ACS Poli Timișoara,2,2,2-2,D,wikipedia,wikipedia,football-data
2015-12-11,2015/16,Romania,SuperLiga,1,Domestic,Târgu Mureș,CSMS Iași,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-12-12,2015/16,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Petrolul Ploiești,3,1,3-1,H,wikipedia,wikipedia,football-data
2015-12-12,2015/16,Romania,SuperLiga,1,Domestic,Dinamo București,Pandurii Târgu Jiu,2,1,2-1,H,wikipedia,wikipedia,football-data
2015-12-13,2015/16,Romania,SuperLiga,1,Domestic,Botoșani,CFR Cluj,2,1,2-1,H,wikipedia,wikipedia,football-data
2015-12-13,2015/16,Romania,SuperLiga,1,Domestic,CS U Craiova,Voluntari,1,2,1-2,A,wikipedia,wikipedia,football-data
2015-12-14,2015/16,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Steaua București,0,1,0-1,A,wikipedia,wikipedia,football-data
2015-12-18,2015/16,Romania,SuperLiga,1,Domestic,Botoșani,Concordia Chiajna,5,1,5-1,H,wikipedia,wikipedia,football-data
2015-12-19,2015/16,Romania,SuperLiga,1,Domestic,CSMS Iași,CS U Craiova,1,0,1-0,H,wikipedia,wikipedia,football-data
2015-12-19,2015/16,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,Astra Giurgiu,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-12-20,2015/16,Romania,SuperLiga,1,Domestic,CFR Cluj,Dinamo București,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-12-20,2015/16,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Târgu Mureș,0,1,0-1,A,wikipedia,wikipedia,football-data
2015-12-21,2015/16,Romania,SuperLiga,1,Domestic,Steaua București,ACS Poli Timișoara,3,1,3-1,H,wikipedia,wikipedia,football-data
2015-12-21,2015/16,Romania,SuperLiga,1,Domestic,Voluntari,Viitorul Constanța,2,3,2-3,A,wikipedia,wikipedia,football-data
2016-02-12,2015/16,Romania,SuperLiga,1,Domestic,Târgu Mureș,Pandurii Târgu Jiu,0,1,0-1,A,wikipedia,wikipedia,football-data
2016-02-13,2015/16,Romania,SuperLiga,1,Domestic,Astra Giurgiu,CFR Cluj,2,2,2-2,D,wikipedia,wikipedia,football-data
2016-02-13,2015/16,Romania,SuperLiga,1,Domestic,Viitorul Constanța,CSMS Iași,1,2,1-2,A,wikipedia,wikipedia,football-data
2016-02-14,2015/16,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,Voluntari,1,2,1-2,A,wikipedia,wikipedia,football-data
2016-02-14,2015/16,Romania,SuperLiga,1,Domestic,CS U Craiova,Petrolul Ploiești,2,0,2-0,H,wikipedia,wikipedia,football-data
2016-02-14,2015/16,Romania,SuperLiga,1,Domestic,Dinamo București,Botoșani,1,0,1-0,H,wikipedia,wikipedia,football-data
2016-02-15,2015/16,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Steaua București,0,2,0-2,A,wikipedia,wikipedia,football-data
2016-02-19,2015/16,Romania,SuperLiga,1,Domestic,Botoșani,Astra Giurgiu,0,1,0-1,A,wikipedia,wikipedia,football-data
2016-02-20,2015/16,Romania,SuperLiga,1,Domestic,CSMS Iași,ACS Poli Timișoara,1,1,1-1,D,wikipedia,wikipedia,football-data
2016-02-20,2015/16,Romania,SuperLiga,1,Domestic,Dinamo București,Concordia Chiajna,4,0,4-0,H,wikipedia,wikipedia,football-data
2016-02-21,2015/16,Romania,SuperLiga,1,Domestic,CFR Cluj,Târgu Mureș,1,0,1-0,H,wikipedia,wikipedia,football-data
2016-02-21,2015/16,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Viitorul Constanța,1,2,1-2,A,wikipedia,wikipedia,football-data
2016-02-22,2015/16,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,CS U Craiova,1,1,1-1,D,wikipedia,wikipedia,football-data
2016-02-22,2015/16,Romania,SuperLiga,1,Domestic,Voluntari,Steaua București,3,1,3-1,H,wikipedia,wikipedia,football-data
2016-02-26,2015/16,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,Petrolul Ploiești,1,0,1-0,H,wikipedia,wikipedia,football-data
